O*NET-SOC Code,Element Name,Data Value
39-5093.00,Visualization,2
39-5093.00,Selective Attention,2.75
39-5093.00,Time Sharing,2.5
39-5093.00,Arm-Hand Steadiness,3.12
39-5093.00,Manual Dexterity,3
39-5093.00,Finger Dexterity,2.88
39-5093.00,Control Precision,2.38
39-5093.00,Multilimb Coordination,2.25
39-5093.00,Response Orientation,1
39-5093.00,Rate Control,1
39-5093.00,Reaction Time,1
39-5093.00,Wrist-Finger Speed,1.75
39-5093.00,Speed of Limb Movement,1.25
39-5093.00,Static Strength,2.25
39-5093.00,Explosive Strength,1
39-5093.00,Dynamic Strength,2.38
39-5093.00,Trunk Strength,2.75
39-5093.00,Stamina,2.25
39-5093.00,Extent Flexibility,2.38
39-5093.00,Dynamic Flexibility,1.25
39-5093.00,Gross Body Coordination,1.5
39-5093.00,Gross Body Equilibrium,1.38
39-5093.00,Near Vision,3.12
39-5093.00,Far Vision,2.25
39-5093.00,Visual Color Discrimination,2.38
39-5093.00,Night Vision,1
39-5093.00,Peripheral Vision,1
39-5093.00,Depth Perception,1.5
39-5093.00,Glare Sensitivity,1
39-5093.00,Hearing Sensitivity,1.75
39-5093.00,Auditory Attention,1.62
39-5093.00,Sound Localization,1
39-5093.00,Speech Recognition,2.88
39-5093.00,Speech Clarity,3.25
39-5094.00,Oral Comprehension,3.88
39-5094.00,Written Comprehension,3.25
39-5094.00,Oral Expression,3.88
39-5094.00,Written Expression,3
39-5094.00,Fluency of Ideas,2.88
39-5094.00,Originality,3
39-5094.00,Problem Sensitivity,3.12
39-5094.00,Deductive Reasoning,3.12
39-5094.00,Inductive Reasoning,2.88
39-5094.00,Information Ordering,2.88
39-5094.00,Category Flexibility,2.88
39-5094.00,Mathematical Reasoning,1.5
39-5094.00,Number Facility,1.5
39-5094.00,Memorization,2
39-5094.00,Speed of Closure,2
39-5094.00,Flexibility of Closure,2.62
39-5094.00,Perceptual Speed,2.12
39-5094.00,Spatial Orientation,1
39-5094.00,Visualization,2.25
39-5094.00,Selective Attention,3
39-5094.00,Time Sharing,2.38
39-5094.00,Arm-Hand Steadiness,3.25
39-5094.00,Manual Dexterity,3
39-5094.00,Finger Dexterity,3.12
39-5094.00,Control Precision,2.75
39-5094.00,Multilimb Coordination,2.5
39-5094.00,Response Orientation,1.25
39-5094.00,Rate Control,1.25
39-5094.00,Reaction Time,1.25
39-5094.00,Wrist-Finger Speed,1.88
39-5094.00,Speed of Limb Movement,1
39-5094.00,Static Strength,2.12
39-5094.00,Explosive Strength,1
39-5094.00,Dynamic Strength,2.12
39-5094.00,Trunk Strength,2.25
39-5094.00,Stamina,2
39-5094.00,Extent Flexibility,2.25
39-5094.00,Dynamic Flexibility,1
39-5094.00,Gross Body Coordination,1.38
39-5094.00,Gross Body Equilibrium,1.25
39-5094.00,Near Vision,3.62
39-5094.00,Far Vision,2
39-5094.00,Visual Color Discrimination,2.88
39-5094.00,Night Vision,1
39-5094.00,Peripheral Vision,1
39-5094.00,Depth Perception,2
39-5094.00,Glare Sensitivity,1.12
39-5094.00,Hearing Sensitivity,1.88
39-5094.00,Auditory Attention,1.75
39-5094.00,Sound Localization,1
39-5094.00,Speech Recognition,3.5
39-5094.00,Speech Clarity,3.5
39-6011.00,Oral Comprehension,3.75
39-6011.00,Written Comprehension,2.88
39-6011.00,Oral Expression,3.75
39-6011.00,Written Expression,2.75
39-6011.00,Fluency of Ideas,2.38
39-6011.00,Originality,2.38
39-6011.00,Problem Sensitivity,3
39-6011.00,Deductive Reasoning,2.88
39-6011.00,Inductive Reasoning,2.88
39-6011.00,Information Ordering,2.88
39-6011.00,Category Flexibility,2.75
39-6011.00,Mathematical Reasoning,2
39-6011.00,Number Facility,2.12
39-6011.00,Memorization,2
39-6011.00,Speed of Closure,2
39-6011.00,Flexibility of Closure,2.25
39-6011.00,Perceptual Speed,2.62
39-6011.00,Spatial Orientation,2.62
39-6011.00,Visualization,2.25
39-6011.00,Selective Attention,3
39-6011.00,Time Sharing,3
39-6011.00,Arm-Hand Steadiness,2.75
39-6011.00,Manual Dexterity,2.88
39-6011.00,Finger Dexterity,2.62
39-6011.00,Control Precision,2.88
39-6011.00,Multilimb Coordination,3.25
39-6011.00,Response Orientation,2
39-6011.00,Rate Control,2.12
39-6011.00,Reaction Time,2.12
39-6011.00,Wrist-Finger Speed,1.75
39-6011.00,Speed of Limb Movement,2
39-6011.00,Static Strength,3.5
39-6011.00,Explosive Strength,1.88
39-6011.00,Dynamic Strength,2.62
39-6011.00,Trunk Strength,3.75
39-6011.00,Stamina,3
39-6011.00,Extent Flexibility,3
39-6011.00,Dynamic Flexibility,1.12
39-6011.00,Gross Body Coordination,2.62
39-6011.00,Gross Body Equilibrium,2.12
39-6011.00,Near Vision,3
39-6011.00,Far Vision,2.75
39-6011.00,Visual Color Discrimination,2
39-6011.00,Night Vision,1.75
39-6011.00,Peripheral Vision,1.88
39-6011.00,Depth Perception,2.5
39-6011.00,Glare Sensitivity,1.88
39-6011.00,Hearing Sensitivity,2
39-6011.00,Auditory Attention,2.88
39-6011.00,Sound Localization,2
39-6011.00,Speech Recognition,3.5
39-6011.00,Speech Clarity,3.12
39-6012.00,Oral Comprehension,4
39-6012.00,Written Comprehension,3.38
39-6012.00,Oral Expression,4.12
39-6012.00,Written Expression,3
39-6012.00,Fluency of Ideas,3.25
39-6012.00,Originality,3
39-6012.00,Problem Sensitivity,3.62
39-6012.00,Deductive Reasoning,3.62
39-6012.00,Inductive Reasoning,3.12
39-6012.00,Information Ordering,3.12
39-6012.00,Category Flexibility,3
39-6012.00,Mathematical Reasoning,2.12
39-6012.00,Number Facility,2.12
39-6012.00,Memorization,2.75
39-6012.00,Speed of Closure,2.38
39-6012.00,Flexibility of Closure,2.62
39-6012.00,Perceptual Speed,2.38
39-6012.00,Spatial Orientation,1.62
39-6012.00,Visualization,2.12
39-6012.00,Selective Attention,2.75
39-6012.00,Time Sharing,2.62
39-6012.00,Arm-Hand Steadiness,1.88
39-6012.00,Manual Dexterity,2
39-6012.00,Finger Dexterity,2.25
39-6012.00,Control Precision,1.62
39-6012.00,Multilimb Coordination,1.88
39-6012.00,Response Orientation,1.25
39-6012.00,Rate Control,1
39-6012.00,Reaction Time,1.12
39-6012.00,Wrist-Finger Speed,1.12
39-6012.00,Speed of Limb Movement,1.12
39-6012.00,Static Strength,2
39-6012.00,Explosive Strength,1
39-6012.00,Dynamic Strength,1.12
39-6012.00,Trunk Strength,2.25
39-6012.00,Stamina,1.5
39-6012.00,Extent Flexibility,1
39-6012.00,Dynamic Flexibility,1
39-6012.00,Gross Body Coordination,1.38
39-6012.00,Gross Body Equilibrium,1.25
39-6012.00,Near Vision,3.38
39-6012.00,Far Vision,2.62
39-6012.00,Visual Color Discrimination,1.75
39-6012.00,Night Vision,1
39-6012.00,Peripheral Vision,1
39-6012.00,Depth Perception,1.88
39-6012.00,Glare Sensitivity,1
39-6012.00,Hearing Sensitivity,1.88
39-6012.00,Auditory Attention,2.25
39-6012.00,Sound Localization,1
39-6012.00,Speech Recognition,4
39-6012.00,Speech Clarity,4
39-7011.00,Oral Comprehension,3.88
39-7011.00,Written Comprehension,3
39-7011.00,Oral Expression,4
39-7011.00,Written Expression,2.5
39-7011.00,Fluency of Ideas,2.38
39-7011.00,Originality,2.38
39-7011.00,Problem Sensitivity,3.25
39-7011.00,Deductive Reasoning,3
39-7011.00,Inductive Reasoning,3
39-7011.00,Information Ordering,2.88
39-7011.00,Category Flexibility,2.38
39-7011.00,Mathematical Reasoning,2
39-7011.00,Number Facility,2
39-7011.00,Memorization,2.62
39-7011.00,Speed of Closure,2
39-7011.00,Flexibility of Closure,2.12
39-7011.00,Perceptual Speed,2
39-7011.00,Spatial Orientation,2.12
39-7011.00,Visualization,2
39-7011.00,Selective Attention,2.62
39-7011.00,Time Sharing,2.5
39-7011.00,Arm-Hand Steadiness,2
39-7011.00,Manual Dexterity,1.5
39-7011.00,Finger Dexterity,1.75
39-7011.00,Control Precision,1.62
39-7011.00,Multilimb Coordination,1.88
39-7011.00,Response Orientation,1
39-7011.00,Rate Control,1
39-7011.00,Reaction Time,1.12
39-7011.00,Wrist-Finger Speed,1.12
39-7011.00,Speed of Limb Movement,1.62
39-7011.00,Static Strength,1.88
39-7011.00,Explosive Strength,1
39-7011.00,Dynamic Strength,1.88
39-7011.00,Trunk Strength,2.25
39-7011.00,Stamina,2
39-7011.00,Extent Flexibility,2
39-7011.00,Dynamic Flexibility,1
39-7011.00,Gross Body Coordination,2
39-7011.00,Gross Body Equilibrium,1.62
39-7011.00,Near Vision,3
39-7011.00,Far Vision,3
39-7011.00,Visual Color Discrimination,1.88
39-7011.00,Night Vision,1.25
39-7011.00,Peripheral Vision,1.12
39-7011.00,Depth Perception,1.75
39-7011.00,Glare Sensitivity,1.25
39-7011.00,Hearing Sensitivity,1.5
39-7011.00,Auditory Attention,1.75
39-7011.00,Sound Localization,1.25
39-7011.00,Speech Recognition,3.25
39-7011.00,Speech Clarity,3.62
39-7012.00,Oral Comprehension,3.88
39-7012.00,Written Comprehension,3.63
39-7012.00,Oral Expression,3.75
39-7012.00,Written Expression,3.25
39-7012.00,Fluency of Ideas,2.88
39-7012.00,Originality,2.88
39-7012.00,Problem Sensitivity,3.38
39-7012.00,Deductive Reasoning,3.25
39-7012.00,Inductive Reasoning,3.13
39-7012.00,Information Ordering,3.25
39-7012.00,Category Flexibility,3
39-7012.00,Mathematical Reasoning,2.5
39-7012.00,Number Facility,2.75
39-7012.00,Memorization,2.38
39-7012.00,Speed of Closure,2.5
39-7012.00,Flexibility of Closure,2.63
39-7012.00,Perceptual Speed,2.63
39-7012.00,Spatial Orientation,2.63
39-7012.00,Visualization,2.5
39-7012.00,Selective Attention,2.88
39-7012.00,Time Sharing,2.88
39-7012.00,Arm-Hand Steadiness,2.38
39-7012.00,Manual Dexterity,2.13
39-7012.00,Finger Dexterity,2.25
39-7012.00,Control Precision,2.38
39-7012.00,Multilimb Coordination,2.13
39-7012.00,Response Orientation,1.75
39-7012.00,Rate Control,1.38
39-7012.00,Reaction Time,1.63
39-7012.00,Wrist-Finger Speed,1.25
39-7012.00,Speed of Limb Movement,1
39-7012.00,Static Strength,1.38
39-7012.00,Explosive Strength,1
39-7012.00,Dynamic Strength,1.25
39-7012.00,Trunk Strength,1.63
39-7012.00,Stamina,1.5
39-7012.00,Extent Flexibility,1.25
39-7012.00,Dynamic Flexibility,1.13
39-7012.00,Gross Body Coordination,1.38
39-7012.00,Gross Body Equilibrium,1.38
39-7012.00,Near Vision,3.25
39-7012.00,Far Vision,3.13
39-7012.00,Visual Color Discrimination,2.25
39-7012.00,Night Vision,1.38
39-7012.00,Peripheral Vision,1.63
39-7012.00,Depth Perception,2.38
39-7012.00,Glare Sensitivity,1.38
39-7012.00,Hearing Sensitivity,2.13
39-7012.00,Auditory Attention,2.13
39-7012.00,Sound Localization,1.25
39-7012.00,Speech Recognition,3.88
39-7012.00,Speech Clarity,3.88
39-9011.00,Oral Comprehension,3.88
39-9011.00,Written Comprehension,3.12
39-9011.00,Oral Expression,3.75
39-9011.00,Written Expression,3
39-9011.00,Fluency of Ideas,3
39-9011.00,Originality,2.88
39-9011.00,Problem Sensitivity,3.62
39-9011.00,Deductive Reasoning,3.12
39-9011.00,Inductive Reasoning,3
39-9011.00,Information Ordering,3
39-9011.00,Category Flexibility,3
39-9011.00,Mathematical Reasoning,2
39-9011.00,Number Facility,2
39-9011.00,Memorization,2.62
39-9011.00,Speed of Closure,2.62
39-9011.00,Flexibility of Closure,2.88
39-9011.00,Perceptual Speed,2.62
39-9011.00,Spatial Orientation,1.25
39-9011.00,Visualization,2.75
39-9011.00,Selective Attention,3
39-9011.00,Time Sharing,3
39-9011.00,Arm-Hand Steadiness,2.5
39-9011.00,Manual Dexterity,2.12
39-9011.00,Finger Dexterity,2.62
39-9011.00,Control Precision,1
39-9011.00,Multilimb Coordination,2.12
39-9011.00,Response Orientation,1.12
39-9011.00,Rate Control,1
39-9011.00,Reaction Time,1.12
39-9011.00,Wrist-Finger Speed,1.38
39-9011.00,Speed of Limb Movement,1.75
39-9011.00,Static Strength,2.38
39-9011.00,Explosive Strength,1.38
39-9011.00,Dynamic Strength,2.12
39-9011.00,Trunk Strength,2.38
39-9011.00,Stamina,2.12
39-9011.00,Extent Flexibility,2.75
39-9011.00,Dynamic Flexibility,1.12
39-9011.00,Gross Body Coordination,2.25
39-9011.00,Gross Body Equilibrium,2
39-9011.00,Near Vision,3
39-9011.00,Far Vision,3.12
39-9011.00,Visual Color Discrimination,2.5
39-9011.00,Night Vision,1
39-9011.00,Peripheral Vision,1
39-9011.00,Depth Perception,2
39-9011.00,Glare Sensitivity,1
39-9011.00,Hearing Sensitivity,2
39-9011.00,Auditory Attention,2.25
39-9011.00,Sound Localization,1.12
39-9011.00,Speech Recognition,3.12
39-9011.00,Speech Clarity,3
39-9011.01,Oral Comprehension,4
39-9011.01,Written Comprehension,3.38
39-9011.01,Oral Expression,4
39-9011.01,Written Expression,3
39-9011.01,Fluency of Ideas,3.25
39-9011.01,Originality,3.12
39-9011.01,Problem Sensitivity,4
39-9011.01,Deductive Reasoning,3.75
39-9011.01,Inductive Reasoning,3.5
39-9011.01,Information Ordering,3
39-9011.01,Category Flexibility,3
39-9011.01,Mathematical Reasoning,1.62
39-9011.01,Number Facility,1.88
39-9011.01,Memorization,2.75
39-9011.01,Speed of Closure,2.5
39-9011.01,Flexibility of Closure,3
39-9011.01,Perceptual Speed,2.38
39-9011.01,Spatial Orientation,2
39-9011.01,Visualization,2.88
39-9011.01,Selective Attention,3
39-9011.01,Time Sharing,3
39-9011.01,Arm-Hand Steadiness,2.62
39-9011.01,Manual Dexterity,2.62
39-9011.01,Finger Dexterity,2.5
39-9011.01,Control Precision,2.25
39-9011.01,Multilimb Coordination,2.88
39-9011.01,Response Orientation,2.62
39-9011.01,Rate Control,1.88
39-9011.01,Reaction Time,2
39-9011.01,Wrist-Finger Speed,1.75
39-9011.01,Speed of Limb Movement,1.88
39-9011.01,Static Strength,2.88
39-9011.01,Explosive Strength,1.62
39-9011.01,Dynamic Strength,2.62
39-9011.01,Trunk Strength,3.12
39-9011.01,Stamina,3
39-9011.01,Extent Flexibility,3
39-9011.01,Dynamic Flexibility,1.25
39-9011.01,Gross Body Coordination,2.62
39-9011.01,Gross Body Equilibrium,2
39-9011.01,Near Vision,3
39-9011.01,Far Vision,3
39-9011.01,Visual Color Discrimination,2.25
39-9011.01,Night Vision,1.75
39-9011.01,Peripheral Vision,2
39-9011.01,Depth Perception,2.5
39-9011.01,Glare Sensitivity,1.75
39-9011.01,Hearing Sensitivity,2.38
39-9011.01,Auditory Attention,2.38
39-9011.01,Sound Localization,2.12
39-9011.01,Speech Recognition,3.5
39-9011.01,Speech Clarity,3.62
39-9021.00,Oral Comprehension,3.75
39-9021.00,Written Comprehension,3.12
39-9021.00,Oral Expression,3.62
39-9021.00,Written Expression,3
39-9021.00,Fluency of Ideas,2.12
39-9021.00,Originality,2.12
39-9021.00,Problem Sensitivity,3.5
39-9021.00,Deductive Reasoning,3.12
39-9021.00,Inductive Reasoning,3
39-9021.00,Information Ordering,3
39-9021.00,Category Flexibility,2.5
39-9021.00,Mathematical Reasoning,1.88
39-9021.00,Number Facility,2
39-9021.00,Memorization,2
39-9021.00,Speed of Closure,1.88
39-9021.00,Flexibility of Closure,2.12
39-9021.00,Perceptual Speed,2.25
39-9021.00,Spatial Orientation,1.25
39-9021.00,Visualization,2.12
39-9021.00,Selective Attention,2.75
39-9021.00,Time Sharing,2.5
39-9021.00,Arm-Hand Steadiness,2.5
39-9021.00,Manual Dexterity,2.25
39-9021.00,Finger Dexterity,2.88
39-9021.00,Control Precision,1.75
39-9021.00,Multilimb Coordination,2.5
39-9021.00,Response Orientation,1.75
39-9021.00,Rate Control,1
39-9021.00,Reaction Time,1.62
39-9021.00,Wrist-Finger Speed,1.25
39-9021.00,Speed of Limb Movement,2
39-9021.00,Static Strength,2.62
39-9021.00,Explosive Strength,1.62
39-9021.00,Dynamic Strength,2.12
39-9021.00,Trunk Strength,2.88
39-9021.00,Stamina,2.62
39-9021.00,Extent Flexibility,2.38
39-9021.00,Dynamic Flexibility,1
39-9021.00,Gross Body Coordination,2.12
39-9021.00,Gross Body Equilibrium,1.88
39-9021.00,Near Vision,3.12
39-9021.00,Far Vision,2.88
39-9021.00,Visual Color Discrimination,2.12
39-9021.00,Night Vision,1
39-9021.00,Peripheral Vision,1
39-9021.00,Depth Perception,1.88
39-9021.00,Glare Sensitivity,1
39-9021.00,Hearing Sensitivity,2.12
39-9021.00,Auditory Attention,2
39-9021.00,Sound Localization,1
39-9021.00,Speech Recognition,3
39-9021.00,Speech Clarity,3.12
39-9031.00,Oral Comprehension,3.25
39-9031.00,Written Comprehension,2.75
39-9031.00,Oral Expression,3.75
39-9031.00,Written Expression,2.88
39-9031.00,Fluency of Ideas,2.88
39-9031.00,Originality,3
39-9031.00,Problem Sensitivity,3.12
39-9031.00,Deductive Reasoning,3
39-9031.00,Inductive Reasoning,3
39-9031.00,Information Ordering,3
39-9031.00,Category Flexibility,2.88
39-9031.00,Mathematical Reasoning,1.62
39-9031.00,Number Facility,1.62
39-9031.00,Memorization,2.25
39-9031.00,Speed of Closure,2
39-9031.00,Flexibility of Closure,2.25
39-9031.00,Perceptual Speed,2.25
39-9031.00,Spatial Orientation,1.62
39-9031.00,Visualization,2.38
39-9031.00,Selective Attention,3
39-9031.00,Time Sharing,2.62
39-9031.00,Arm-Hand Steadiness,2.88
39-9031.00,Manual Dexterity,3
39-9031.00,Finger Dexterity,2.5
39-9031.00,Control Precision,1.88
39-9031.00,Multilimb Coordination,3.25
39-9031.00,Response Orientation,1.75
39-9031.00,Rate Control,1.75
39-9031.00,Reaction Time,1.5
39-9031.00,Wrist-Finger Speed,1.5
39-9031.00,Speed of Limb Movement,2.5
39-9031.00,Static Strength,3.25
39-9031.00,Explosive Strength,2.5
39-9031.00,Dynamic Strength,3.5
39-9031.00,Trunk Strength,3.88
39-9031.00,Stamina,4
39-9031.00,Extent Flexibility,3.75
39-9031.00,Dynamic Flexibility,3
39-9031.00,Gross Body Coordination,4
39-9031.00,Gross Body Equilibrium,3
39-9031.00,Near Vision,3
39-9031.00,Far Vision,3.12
39-9031.00,Visual Color Discrimination,1.88
39-9031.00,Night Vision,1
39-9031.00,Peripheral Vision,1.75
39-9031.00,Depth Perception,2
39-9031.00,Glare Sensitivity,1
39-9031.00,Hearing Sensitivity,1.88
39-9031.00,Auditory Attention,2.25
39-9031.00,Sound Localization,1.12
39-9031.00,Speech Recognition,3.12
39-9031.00,Speech Clarity,3.62
39-9032.00,Oral Comprehension,4
39-9032.00,Written Comprehension,3.38
39-9032.00,Oral Expression,4
39-9032.00,Written Expression,3.12
39-9032.00,Fluency of Ideas,3.12
39-9032.00,Originality,3.12
39-9032.00,Problem Sensitivity,3.62
39-9032.00,Deductive Reasoning,3.25
39-9032.00,Inductive Reasoning,3
39-9032.00,Information Ordering,3.12
39-9032.00,Category Flexibility,3.12
39-9032.00,Mathematical Reasoning,2.25
39-9032.00,Number Facility,2.12
39-9032.00,Memorization,2
39-9032.00,Speed of Closure,2.62
39-9032.00,Flexibility of Closure,2.62
39-9032.00,Perceptual Speed,2.62
39-9032.00,Spatial Orientation,1
39-9032.00,Visualization,2.62
39-9032.00,Selective Attention,3
39-9032.00,Time Sharing,3
39-9032.00,Arm-Hand Steadiness,2
39-9032.00,Manual Dexterity,1.75
39-9032.00,Finger Dexterity,2
39-9032.00,Control Precision,1.62
39-9032.00,Multilimb Coordination,2.5
39-9032.00,Response Orientation,1.38
39-9032.00,Rate Control,1
39-9032.00,Reaction Time,1.62
39-9032.00,Wrist-Finger Speed,1.62
39-9032.00,Speed of Limb Movement,1.62
39-9032.00,Static Strength,2.38
39-9032.00,Explosive Strength,1.88
39-9032.00,Dynamic Strength,2.12
39-9032.00,Trunk Strength,2.75
39-9032.00,Stamina,2.88
39-9032.00,Extent Flexibility,2.12
39-9032.00,Dynamic Flexibility,1.12
39-9032.00,Gross Body Coordination,2.88
39-9032.00,Gross Body Equilibrium,2.12
39-9032.00,Near Vision,3.62
39-9032.00,Far Vision,3.12
39-9032.00,Visual Color Discrimination,2.12
39-9032.00,Night Vision,1
39-9032.00,Peripheral Vision,1
39-9032.00,Depth Perception,2
39-9032.00,Glare Sensitivity,1.25
39-9032.00,Hearing Sensitivity,2
39-9032.00,Auditory Attention,2.25
39-9032.00,Sound Localization,1
39-9032.00,Speech Recognition,3.62
39-9032.00,Speech Clarity,3.88
39-9041.00,Oral Comprehension,4
39-9041.00,Written Comprehension,3.38
39-9041.00,Oral Expression,4
39-9041.00,Written Expression,3.12
39-9041.00,Fluency of Ideas,2.88
39-9041.00,Originality,2.88
39-9041.00,Problem Sensitivity,4
39-9041.00,Deductive Reasoning,3.38
39-9041.00,Inductive Reasoning,3.12
39-9041.00,Information Ordering,3
39-9041.00,Category Flexibility,2.75
39-9041.00,Mathematical Reasoning,2
39-9041.00,Number Facility,2
39-9041.00,Memorization,2
39-9041.00,Speed of Closure,2.5
39-9041.00,Flexibility of Closure,2.62
39-9041.00,Perceptual Speed,2.5
39-9041.00,Spatial Orientation,1.62
39-9041.00,Visualization,2.5
