O*NET-SOC Code,Element Name,Data Value
29-2021.00,Psychology,3.51
29-2021.00,Sociology and Anthropology,2.41
29-2021.00,Geography,1.35
29-2021.00,Medicine and Dentistry,4.71
29-2021.00,Therapy and Counseling,2.62
29-2021.00,Education and Training,3.39
29-2021.00,English Language,3.83
29-2021.00,Foreign Language,1.65
29-2021.00,Fine Arts,1.06
29-2021.00,History and Archeology,1.25
29-2021.00,Philosophy and Theology,1.87
29-2021.00,Public Safety and Security,2.27
29-2021.00,Law and Government,2.82
29-2021.00,Telecommunications,1.75
29-2021.00,Communications and Media,2.02
29-2021.00,Transportation,1.1
29-2031.00,Administration and Management,2.47
29-2031.00,Clerical,2.72
29-2031.00,Economics and Accounting,1.4
29-2031.00,Sales and Marketing,1.17
29-2031.00,Customer and Personal Service,4.29
29-2031.00,Personnel and Human Resources,1.63
29-2031.00,Production and Processing,1.62
29-2031.00,Food Production,1.01
29-2031.00,Computers and Electronics,3.31
29-2031.00,Engineering and Technology,1.82
29-2031.00,Design,1.07
29-2031.00,Building and Construction,1.06
29-2031.00,Mechanical,2.1
29-2031.00,Mathematics,2.9
29-2031.00,Physics,2.62
29-2031.00,Chemistry,2.26
29-2031.00,Biology,2.41
29-2031.00,Psychology,2.6
29-2031.00,Sociology and Anthropology,1.9
29-2031.00,Geography,1.25
29-2031.00,Medicine and Dentistry,3.89
29-2031.00,Therapy and Counseling,2.18
29-2031.00,Education and Training,3.27
29-2031.00,English Language,3.87
29-2031.00,Foreign Language,1.91
29-2031.00,Fine Arts,1.1
29-2031.00,History and Archeology,1.18
29-2031.00,Philosophy and Theology,1.71
29-2031.00,Public Safety and Security,2.75
29-2031.00,Law and Government,1.75
29-2031.00,Telecommunications,2.36
29-2031.00,Communications and Media,2.14
29-2031.00,Transportation,1.59
29-2032.00,Administration and Management,2.48
29-2032.00,Clerical,3.33
29-2032.00,Economics and Accounting,1.6
29-2032.00,Sales and Marketing,1.4
29-2032.00,Customer and Personal Service,4.55
29-2032.00,Personnel and Human Resources,2.47
29-2032.00,Production and Processing,1.77
29-2032.00,Food Production,1.01
29-2032.00,Computers and Electronics,3.25
29-2032.00,Engineering and Technology,2.18
29-2032.00,Design,1.64
29-2032.00,Building and Construction,1.09
29-2032.00,Mechanical,2.3
29-2032.00,Mathematics,2.89
29-2032.00,Physics,3.71
29-2032.00,Chemistry,2.18
29-2032.00,Biology,2.84
29-2032.00,Psychology,3.23
29-2032.00,Sociology and Anthropology,2.32
29-2032.00,Geography,1.62
29-2032.00,Medicine and Dentistry,3.59
29-2032.00,Therapy and Counseling,2.51
29-2032.00,Education and Training,3.18
29-2032.00,English Language,4.07
29-2032.00,Foreign Language,2.2
29-2032.00,Fine Arts,1.08
29-2032.00,History and Archeology,1.49
29-2032.00,Philosophy and Theology,2.22
29-2032.00,Public Safety and Security,2.95
29-2032.00,Law and Government,2.14
29-2032.00,Telecommunications,2.19
29-2032.00,Communications and Media,2.43
29-2032.00,Transportation,1.58
29-2033.00,Administration and Management,2.78
29-2033.00,Clerical,3.29
29-2033.00,Economics and Accounting,1.84
29-2033.00,Sales and Marketing,1.52
29-2033.00,Customer and Personal Service,4.66
29-2033.00,Personnel and Human Resources,1.81
29-2033.00,Production and Processing,2.42
29-2033.00,Food Production,1.06
29-2033.00,Computers and Electronics,3.74
29-2033.00,Engineering and Technology,2.65
29-2033.00,Design,1.48
29-2033.00,Building and Construction,1.15
29-2033.00,Mechanical,2.31
29-2033.00,Mathematics,3.67
29-2033.00,Physics,3.92
29-2033.00,Chemistry,3.75
29-2033.00,Biology,4
29-2033.00,Psychology,3.07
29-2033.00,Sociology and Anthropology,2.14
29-2033.00,Geography,1.15
29-2033.00,Medicine and Dentistry,3.82
29-2033.00,Therapy and Counseling,1.91
29-2033.00,Education and Training,3.08
29-2033.00,English Language,3.93
29-2033.00,Foreign Language,1.73
29-2033.00,Fine Arts,1.03
29-2033.00,History and Archeology,1.07
29-2033.00,Philosophy and Theology,1.55
29-2033.00,Public Safety and Security,3.37
29-2033.00,Law and Government,2.37
29-2033.00,Telecommunications,2.13
29-2033.00,Communications and Media,2
29-2033.00,Transportation,1.67
29-2034.00,Administration and Management,2.96
29-2034.00,Clerical,3.45
29-2034.00,Economics and Accounting,2.09
29-2034.00,Sales and Marketing,1.88
29-2034.00,Customer and Personal Service,4.62
29-2034.00,Personnel and Human Resources,2.53
29-2034.00,Production and Processing,2.58
29-2034.00,Food Production,1.09
29-2034.00,Computers and Electronics,3.72
29-2034.00,Engineering and Technology,2.71
29-2034.00,Design,1.63
29-2034.00,Building and Construction,1.34
29-2034.00,Mechanical,3.19
29-2034.00,Mathematics,3.25
29-2034.00,Physics,3.51
29-2034.00,Chemistry,2.37
29-2034.00,Biology,3.3
29-2034.00,Psychology,3.38
29-2034.00,Sociology and Anthropology,2.33
29-2034.00,Geography,1.63
29-2034.00,Medicine and Dentistry,3.91
29-2034.00,Therapy and Counseling,2.49
29-2034.00,Education and Training,3.25
29-2034.00,English Language,3.8
29-2034.00,Foreign Language,2.26
29-2034.00,Fine Arts,1.15
29-2034.00,History and Archeology,1.55
29-2034.00,Philosophy and Theology,2.09
29-2034.00,Public Safety and Security,3.1
29-2034.00,Law and Government,2.52
29-2034.00,Telecommunications,2.51
29-2034.00,Communications and Media,2.68
29-2034.00,Transportation,1.68
29-2035.00,Administration and Management,2.56
29-2035.00,Clerical,2.74
29-2035.00,Economics and Accounting,1.42
29-2035.00,Sales and Marketing,2.04
29-2035.00,Customer and Personal Service,4
29-2035.00,Personnel and Human Resources,2.4
29-2035.00,Production and Processing,2.3
29-2035.00,Food Production,1.16
29-2035.00,Computers and Electronics,3.3
29-2035.00,Engineering and Technology,2.52
29-2035.00,Design,1.65
29-2035.00,Building and Construction,1.5
29-2035.00,Mechanical,2.5
29-2035.00,Mathematics,2.69
29-2035.00,Physics,3.26
29-2035.00,Chemistry,2.65
29-2035.00,Biology,3.31
29-2035.00,Psychology,3.15
29-2035.00,Sociology and Anthropology,2.42
29-2035.00,Geography,1.58
29-2035.00,Medicine and Dentistry,3.46
29-2035.00,Therapy and Counseling,2.38
29-2035.00,Education and Training,3.15
29-2035.00,English Language,3.93
29-2035.00,Foreign Language,2.15
29-2035.00,Fine Arts,1.27
29-2035.00,History and Archeology,1.5
29-2035.00,Philosophy and Theology,1.81
29-2035.00,Public Safety and Security,3.15
29-2035.00,Law and Government,2.62
29-2035.00,Telecommunications,2.12
29-2035.00,Communications and Media,2.16
29-2035.00,Transportation,1.77
29-2041.00,Administration and Management,3.37
29-2041.00,Clerical,3.16
29-2041.00,Economics and Accounting,1.98
29-2041.00,Sales and Marketing,1.79
29-2041.00,Customer and Personal Service,4.53
29-2041.00,Personnel and Human Resources,2.76
29-2041.00,Production and Processing,1.93
29-2041.00,Food Production,1.19
29-2041.00,Computers and Electronics,2.89
29-2041.00,Engineering and Technology,2.07
29-2041.00,Design,1.9
29-2041.00,Building and Construction,2.5
29-2041.00,Mechanical,2.93
29-2041.00,Mathematics,3.68
29-2041.00,Physics,2.42
29-2041.00,Chemistry,3.1
29-2041.00,Biology,3.43
29-2041.00,Psychology,3.62
29-2041.00,Sociology and Anthropology,2.49
29-2041.00,Geography,2.89
29-2041.00,Medicine and Dentistry,4.41
29-2041.00,Therapy and Counseling,3.15
29-2041.00,Education and Training,3.95
29-2041.00,English Language,4.34
29-2041.00,Foreign Language,2.12
29-2041.00,Fine Arts,1.36
29-2041.00,History and Archeology,1.52
29-2041.00,Philosophy and Theology,2.13
29-2041.00,Public Safety and Security,4.36
29-2041.00,Law and Government,3.23
29-2041.00,Telecommunications,3.33
29-2041.00,Communications and Media,2.93
29-2041.00,Transportation,3.57
29-2051.00,Administration and Management,2.88
29-2051.00,Clerical,2.36
29-2051.00,Economics and Accounting,2.19
29-2051.00,Sales and Marketing,1.55
29-2051.00,Customer and Personal Service,3.1
29-2051.00,Personnel and Human Resources,2.45
29-2051.00,Production and Processing,2.44
29-2051.00,Food Production,3.65
29-2051.00,Computers and Electronics,1.95
29-2051.00,Engineering and Technology,1.25
29-2051.00,Design,1.33
29-2051.00,Building and Construction,1.35
29-2051.00,Mechanical,1.58
29-2051.00,Mathematics,2.42
29-2051.00,Physics,1.21
29-2051.00,Chemistry,1.83
29-2051.00,Biology,1.61
29-2051.00,Psychology,2.8
29-2051.00,Sociology and Anthropology,2.11
29-2051.00,Geography,1.21
29-2051.00,Medicine and Dentistry,2.29
29-2051.00,Therapy and Counseling,1.71
29-2051.00,Education and Training,2.56
29-2051.00,English Language,3.41
29-2051.00,Foreign Language,1.63
29-2051.00,Fine Arts,1.08
29-2051.00,History and Archeology,1.19
29-2051.00,Philosophy and Theology,1.46
29-2051.00,Public Safety and Security,3.2
29-2051.00,Law and Government,2.79
29-2051.00,Telecommunications,1.91
29-2051.00,Communications and Media,1.92
29-2051.00,Transportation,1.68
29-2052.00,Administration and Management,2.79
29-2052.00,Clerical,3.27
29-2052.00,Economics and Accounting,2.08
29-2052.00,Sales and Marketing,2.65
29-2052.00,Customer and Personal Service,4.56
29-2052.00,Personnel and Human Resources,2.35
29-2052.00,Production and Processing,2.61
29-2052.00,Food Production,1.29
29-2052.00,Computers and Electronics,2.86
29-2052.00,Engineering and Technology,1.61
29-2052.00,Design,1.21
29-2052.00,Building and Construction,1.08
29-2052.00,Mechanical,1.49
29-2052.00,Mathematics,3.61
29-2052.00,Physics,1.36
29-2052.00,Chemistry,2.5
29-2052.00,Biology,1.97
29-2052.00,Psychology,2.27
29-2052.00,Sociology and Anthropology,1.54
29-2052.00,Geography,1.28
29-2052.00,Medicine and Dentistry,3.59
29-2052.00,Therapy and Counseling,2.16
29-2052.00,Education and Training,2.82
29-2052.00,English Language,3.76
29-2052.00,Foreign Language,1.56
29-2052.00,Fine Arts,1.15
29-2052.00,History and Archeology,1.19
29-2052.00,Philosophy and Theology,1.47
29-2052.00,Public Safety and Security,2.29
29-2052.00,Law and Government,2.84
29-2052.00,Telecommunications,2.1
29-2052.00,Communications and Media,2.1
29-2052.00,Transportation,1.51
29-2053.00,Administration and Management,3.09
29-2053.00,Clerical,2.76
29-2053.00,Economics and Accounting,1.37
29-2053.00,Sales and Marketing,1.24
29-2053.00,Customer and Personal Service,3.62
29-2053.00,Personnel and Human Resources,2.38
29-2053.00,Production and Processing,1.57
29-2053.00,Food Production,1.5
29-2053.00,Computers and Electronics,2.56
29-2053.00,Engineering and Technology,1.24
29-2053.00,Design,1.02
29-2053.00,Building and Construction,1.02
29-2053.00,Mechanical,1.13
29-2053.00,Mathematics,1.98
29-2053.00,Physics,1.11
29-2053.00,Chemistry,1.35
29-2053.00,Biology,1.68
29-2053.00,Psychology,4.21
29-2053.00,Sociology and Anthropology,2.85
29-2053.00,Geography,1.54
29-2053.00,Medicine and Dentistry,2.53
29-2053.00,Therapy and Counseling,3.74
29-2053.00,Education and Training,3.09
29-2053.00,English Language,3.17
29-2053.00,Foreign Language,1.44
29-2053.00,Fine Arts,1.24
29-2053.00,History and Archeology,1.37
29-2053.00,Philosophy and Theology,2.23
29-2053.00,Public Safety and Security,3.58
29-2053.00,Law and Government,2.66
29-2053.00,Telecommunications,1.69
29-2053.00,Communications and Media,1.42
29-2053.00,Transportation,1.8
29-2054.00,Administration and Management,2.5
29-2054.00,Clerical,2.93
29-2054.00,Economics and Accounting,1.82
29-2054.00,Sales and Marketing,1.86
29-2054.00,Customer and Personal Service,4.46
29-2054.00,Personnel and Human Resources,2.42
29-2054.00,Production and Processing,2.2
29-2054.00,Food Production,1.43
29-2054.00,Computers and Electronics,2.94
29-2054.00,Engineering and Technology,2.62
29-2054.00,Design,1.47
29-2054.00,Building and Construction,1.1
29-2054.00,Mechanical,3.62
29-2054.00,Mathematics,3.64
29-2054.00,Physics,3.34
29-2054.00,Chemistry,3.6
29-2054.00,Biology,3.39
29-2054.00,Psychology,4.08
29-2054.00,Sociology and Anthropology,3.36
29-2054.00,Geography,1.56
29-2054.00,Medicine and Dentistry,4.44
29-2054.00,Therapy and Counseling,2.84
29-2054.00,Education and Training,3.63
29-2054.00,English Language,4.18
29-2054.00,Foreign Language,2.14
29-2054.00,Fine Arts,1.3
29-2054.00,History and Archeology,1.35
29-2054.00,Philosophy and Theology,2.89
29-2054.00,Public Safety and Security,3.87
29-2054.00,Law and Government,2.6
29-2054.00,Telecommunications,2.43
29-2054.00,Communications and Media,2.18
29-2054.00,Transportation,2.03
29-2055.00,Administration and Management,2.55
29-2055.00,Clerical,2.13
29-2055.00,Economics and Accounting,1.7
29-2055.00,Sales and Marketing,1.51
29-2055.00,Customer and Personal Service,3.73
29-2055.00,Personnel and Human Resources,2.23
29-2055.00,Production and Processing,2.41
29-2055.00,Food Production,1.14
29-2055.00,Computers and Electronics,2.66
29-2055.00,Engineering and Technology,2
29-2055.00,Design,1.43
29-2055.00,Building and Construction,1.3
29-2055.00,Mechanical,2.37
29-2055.00,Mathematics,2.7
29-2055.00,Physics,1.73
29-2055.00,Chemistry,2.43
29-2055.00,Biology,2.8
29-2055.00,Psychology,2.87
29-2055.00,Sociology and Anthropology,2.15
29-2055.00,Geography,1.26
29-2055.00,Medicine and Dentistry,3.71
29-2055.00,Therapy and Counseling,2.25
29-2055.00,Education and Training,3.1
29-2055.00,English Language,3.45
29-2055.00,Foreign Language,1.31
29-2055.00,Fine Arts,1
29-2055.00,History and Archeology,1.23
29-2055.00,Philosophy and Theology,1.46
29-2055.00,Public Safety and Security,2.87
29-2055.00,Law and Government,2.25
29-2055.00,Telecommunications,1.75
29-2055.00,Communications and Media,1.98
29-2055.00,Transportation,1.58
29-2056.00,Administration and Management,2.88
29-2056.00,Clerical,3.4
29-2056.00,Economics and Accounting,2.02
29-2056.00,Sales and Marketing,2.91
29-2056.00,Customer and Personal Service,4.23
29-2056.00,Personnel and Human Resources,2.35
29-2056.00,Production and Processing,1.92
29-2056.00,Food Production,1.35
29-2056.00,Computers and Electronics,2.97
29-2056.00,Engineering and Technology,1.82
29-2056.00,Design,1.35
29-2056.00,Building and Construction,1.05
29-2056.00,Mechanical,2.03
29-2056.00,Mathematics,3.72
29-2056.00,Physics,1.66
29-2056.00,Chemistry,2.5
29-2056.00,Biology,3.78
29-2056.00,Psychology,2.03
29-2056.00,Sociology and Anthropology,1.42
29-2056.00,Geography,1.23
29-2056.00,Medicine and Dentistry,3.58
29-2056.00,Therapy and Counseling,1.81
29-2056.00,Education and Training,2.97
29-2056.00,English Language,4.08
29-2056.00,Foreign Language,1.47
29-2056.00,Fine Arts,1
29-2056.00,History and Archeology,1.03
29-2056.00,Philosophy and Theology,1.41
29-2056.00,Public Safety and Security,2.32
29-2056.00,Law and Government,2.38
29-2056.00,Telecommunications,1.46
29-2056.00,Communications and Media,1.91
29-2056.00,Transportation,1.47
29-2057.00,Administration and Management,2.7
29-2057.00,Clerical,3.17
29-2057.00,Economics and Accounting,1.74
29-2057.00,Sales and Marketing,1.87
29-2057.00,Customer and Personal Service,4.17
29-2057.00,Personnel and Human Resources,2.04
29-2057.00,Production and Processing,1.74
29-2057.00,Food Production,1
29-2057.00,Computers and Electronics,3.17
29-2057.00,Engineering and Technology,1.74
29-2057.00,Design,1.13
29-2057.00,Building and Construction,1.04
29-2057.00,Mechanical,1.91
29-2057.00,Mathematics,2.96
29-2057.00,Physics,1.48
29-2057.00,Chemistry,1.96
29-2057.00,Biology,2.48
29-2057.00,Psychology,2.39
29-2057.00,Sociology and Anthropology,1.74
29-2057.00,Geography,1.09
29-2057.00,Medicine and Dentistry,3.78
29-2057.00,Therapy and Counseling,2
29-2057.00,Education and Training,3.39
29-2057.00,English Language,3.87
29-2057.00,Foreign Language,1.78
29-2057.00,Fine Arts,1
29-2057.00,History and Archeology,1
29-2057.00,Philosophy and Theology,1.43
29-2057.00,Public Safety and Security,2.22
29-2057.00,Law and Government,1.96
29-2057.00,Telecommunications,1.86
29-2057.00,Communications and Media,2.13
29-2057.00,Transportation,1.26
29-2061.00,Administration and Management,3.26
29-2061.00,Clerical,3.07
29-2061.00,Economics and Accounting,1.84
29-2061.00,Sales and Marketing,1.85
29-2061.00,Customer and Personal Service,4.32
29-2061.00,Personnel and Human Resources,2.66
29-2061.00,Production and Processing,1.56
29-2061.00,Food Production,1.3
29-2061.00,Computers and Electronics,2.86
29-2061.00,Engineering and Technology,1.39
29-2061.00,Design,1.27
29-2061.00,Building and Construction,1.14
29-2061.00,Mechanical,1.8
29-2061.00,Mathematics,3.57
29-2061.00,Physics,1.57
29-2061.00,Chemistry,3.25
29-2061.00,Biology,2.73
29-2061.00,Psychology,4.1
29-2061.00,Sociology and Anthropology,3.13
29-2061.00,Geography,1.31
29-2061.00,Medicine and Dentistry,4.6
29-2061.00,Therapy and Counseling,3.73
29-2061.00,Education and Training,3.34
29-2061.00,English Language,4.09
29-2061.00,Foreign Language,1.69
29-2061.00,Fine Arts,1.1
29-2061.00,History and Archeology,1.3
29-2061.00,Philosophy and Theology,2.83
